date,tweet,sentiment
Fri Mar 23 07:32:37 +0000 2018,"@Cyrii_Lightning maybe not bitcoin but thats a cool concept for sure
like an economy death note type deal",1.0
Fri Mar 23 07:32:43 +0000 2018,"9/10🌍
If you personalize losses, you can't trade

$btc $alts #bitcoin #cryptocurrency #investing #trading",0.0
Fri Mar 23 07:32:44 +0000 2018,so wassup with these bitcoin ATM's? 🤔,0.0
Fri Mar 23 07:33:13 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:33:39 +0000 2018,Bitcoin hasn't went up or down $100 in the past five hours...boring,-1.0
Fri Mar 23 07:33:59 +0000 2018,@zebpay TCC (The Champ Coin) first and best Indian crypto currency who became next bitcoin,1.0
Fri Mar 23 07:34:14 +0000 2018,@CNBC Bitcoin is only theoretically pure. It can easily (and is) be controlled by single entities,1.0
Fri Mar 23 07:34:51 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:35:17 +0000 2018,for all the flaws in sex at least it will never be the next bitcoin,-1.0
Fri Mar 23 07:35:17 +0000 2018,"Short term Bitcoin is going down, wait for a big dip to buy",-1.0
Fri Mar 23 07:35:19 +0000 2018,I just won free 20 satoshi from WeLoveBitcoin 😍 #bitcoin #faucet #satoshi #freebitcoin @welovefaucet,1.0
Fri Mar 23 07:35:31 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:35:39 +0000 2018,"@Capn_Flint For a second i thought its the bitcoin bubble finally bursting. Now Im sad.
BUT DAMN! Congrats!",-1.0
Fri Mar 23 07:36:03 +0000 2018,@abigail10t8imo3 if you are interested in trading binary option trade and bitcoin mining message me for more info fs302399@gmail.com,1.0
Fri Mar 23 07:36:14 +0000 2018,I LOVE Bitcoin,1.0
Fri Mar 23 07:36:17 +0000 2018,"SKYF chain it is bounty program very potential
#skyfchain
#ICO #Crowdsale #Bitcoin #Blockchain #Token #ETH #Ethereum #TokenSale",0.0
Fri Mar 23 07:36:18 +0000 2018,Hey dude fuck you and your bitcoin investment opportunity. Acting like I ain’t ever heard of coinbase or others,-1.0
Fri Mar 23 07:36:55 +0000 2018,@arthwollipot I didn't know you were doing Bitcoin.,0.0
Fri Mar 23 07:38:15 +0000 2018,@zebpay TCC (THE CHAMPCOIN)  HAS POTENTIAL TO BE NEXT BITCOIN AS ITS TECHNOLOGY IS ADVANCE AND HAVING BIG COMMUNITY,0.0
Fri Mar 23 07:38:31 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:38:39 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:38:44 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:38:56 +0000 2018,"Well, I think different, for me Bitcoin Core is #BitcoinCore. #BitcoinCash is #bitcoin and #cash! @Egon_01",0.0
Fri Mar 23 07:39:33 +0000 2018,"BTC,ETH,ETC,LTC,BCH,MONA
Please please give me a little earlier Christmas present ...　
#Bitcoin #VirtualCurrency",-1.0
Fri Mar 23 07:40:03 +0000 2018,"1 bitcoin = $8426.81 / 6831.876€
1 bitcoin-cash = $969.099 / 785.678€
1 ethereum = $513.803 / 416.556€
#bitcoin #ethereum #bitcoincash",0.0
Fri Mar 23 07:40:26 +0000 2018,Remember when bitcoin was a safe haven asset?,1.0
Fri Mar 23 07:40:33 +0000 2018,"""There are 3 eras of currency: commodity based, politically based, and now, math based."" - Chris Dixon #bitcoin #quote",0.0
Fri Mar 23 07:40:54 +0000 2018,@CryptoYoda1338 DOW crash = Bitcoin crash IMO,0.0
Fri Mar 23 07:40:59 +0000 2018,@ALLinPav This is good for bitcoin!,1.0
Fri Mar 23 07:41:15 +0000 2018,"I am experimenting whether I can live only with bit coins donated. Please cooperate.

12BZeZHNnuy9bVNxqNjNcFi3T91bxLVep ##bitcoin #Donation",1.0
Fri Mar 23 07:41:28 +0000 2018,"Optimal tx fee: 5 satoshi per byte. 
BTC : $8423 / €6823 / £5966 @ Block 514768. 
Market Cap: 143.29B USD. #Bitcoin #Fintech",0.0
Fri Mar 23 07:41:29 +0000 2018,"B stands for Bear Run
B stands for Bitcoin 
B also stands for Block!!🚫❌ don’t be afraid to use this amazing functionality on social media.",1.0
Fri Mar 23 07:41:36 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:41:39 +0000 2018,"@APompliano @iamjosephyoung if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
Fri Mar 23 07:42:11 +0000 2018,"@ErikVoorhees if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
Fri Mar 23 07:42:28 +0000 2018,@BithumbOfficial Skycoin is Next Bitcoin！Lol,0.0
Fri Mar 23 07:43:20 +0000 2018,@CryptoNikita What are you buying these days Nikita?  U should consider some bitcoin private .,0.0
Fri Mar 23 07:43:35 +0000 2018,"@trmakgatho if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
Fri Mar 23 07:44:02 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:44:13 +0000 2018,"Bye bye bull.
Buy position in another few hundred #bitcoin",-1.0
Fri Mar 23 07:44:40 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:45:19 +0000 2018,#Bitcoin slumps after Japan's FSA warns #Binance for operating without a license. -4.5% so far.,1.0
Fri Mar 23 07:45:26 +0000 2018,haha diet bitcoin what in the fuck,-1.0
Fri Mar 23 07:45:34 +0000 2018,"bitcoin donation adress is:

1NVNeGryRdNycGEqDv8KqFwUHNpadScU3q

We do not have to eat 

#donation",0.0
Fri Mar 23 07:45:56 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:45:57 +0000 2018,I just giggle like a kid when I️ check my bitcoin account 🤑🤑🤑,0.0
Fri Mar 23 07:46:05 +0000 2018,"@RepRatcliffe What about Devos, Price, Mercer and even Theil who supports Russia with BITCOIN!",0.0
Fri Mar 23 07:46:05 +0000 2018,"@RepRatcliffe What about Devos, Price, Mercer and even Theil who supports Russia with BITCOIN!",0.0
Fri Mar 23 07:46:14 +0000 2018,@XRPTrump @TwitterSupport Sadly Tweetters CEO is only supporting bitcoin. The xrp community no longer have a voice in this,-1.0
Fri Mar 23 07:46:31 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:46:33 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:46:35 +0000 2018,"@bitcoingold we trust bitcoin gold more than bch ,
in future price be higher its civil coin !
but bch is monopoly bitmain monster.",1.0
Fri Mar 23 07:46:38 +0000 2018,MEH WANT BITCOIN!!,0.0
Fri Mar 23 07:47:02 +0000 2018,"@ChrisMaroleng if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
Fri Mar 23 07:47:18 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:47:27 +0000 2018,"Bitcoin eliminates the need for banks, gets rid of credit card fees, currency exchange fees and money transfer fees #bitcoin #bitcoinminer",0.0
Fri Mar 23 07:47:41 +0000 2018,"Lols,this generation won't kill me! Which one is ""o sha prapra olosho to n gba bitcoin""? 😁😁😁",0.0
Fri Mar 23 07:47:51 +0000 2018,"@Simply_Msizi if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
Fri Mar 23 07:48:23 +0000 2018,Bitcoin's movies discussion makes it a front-runner to these corporations,0.0
Fri Mar 23 07:48:27 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:48:28 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:48:46 +0000 2018,@reaposhi wht was interesting to me is that ceo of bitcoin dot com was actively saying that they were supporting bitcoin cash.,1.0
Fri Mar 23 07:49:16 +0000 2018,More and more #hosting companies start accepting #bitcoin and other #cryptocurrencies. Just an observation.,1.0
Fri Mar 23 07:49:27 +0000 2018,@Cointelegraph Bitcoin bubble crashing really hard,-1.0
Fri Mar 23 07:50:04 +0000 2018,"1 bitcoin = $8435.77 / 6839.14€
1 bitcoin-cash = $972.047 / 788.068€
1 ethereum = $515.26 / 417.737€
#bitcoin #ethereum #bitcoincash",0.0
Fri Mar 23 07:50:20 +0000 2018,"@mbali_ndlela if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
Fri Mar 23 07:50:46 +0000 2018,Wake the F*CK up people! If you don't own #crypto by mid-2018 then you are going to miss out 'THE CHANCE' of your life. #Bitcoin,1.0
Fri Mar 23 07:51:10 +0000 2018,"Calm before the storm...

#bitcoin #crypto",1.0
Fri Mar 23 07:51:31 +0000 2018,Bitcoin value: $8419.63,0.0
Fri Mar 23 07:51:34 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:52:10 +0000 2018,@PhilakoneCrypto Bitcoin might be illegal as they found child porn links embed in the blockchain. Maybe reason why we have panic sellout,-1.0
Fri Mar 23 07:53:34 +0000 2018,@yishi888 Wish I could buy more OCN but my money is stuck in SAY 😩😩😩 praying Kucoin gives us bitcoin for the SAY so I can buy more OCN!!!,1.0
Fri Mar 23 07:53:46 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:53:56 +0000 2018,@rogerkver @Falkvinge But in saying that I think Bitcoin Cash touches most ppl in a bad place...,-1.0
Fri Mar 23 07:53:58 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:54:07 +0000 2018,@sabotagebeats Yeah. But bitcoin dot com has nothing to do with bitcoin. It’s a propaganda site for bcash runned by the btrash scam team.,-1.0
Fri Mar 23 07:54:48 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:55:26 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:55:29 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:55:39 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:56:00 +0000 2018,what the online social media website named Twitter™ about bitcoin can i just buy some ethereum on coinbase,1.0
Fri Mar 23 07:56:22 +0000 2018,PEOPLE   LOOK INTO A CRYPTOCURRENCY CALLED  WANCHAIN  ( WAN)   ALL IM SAYING IT WILL BE  BIGGER THAN BITCOIN !!  check it out do your own dd,1.0
Fri Mar 23 07:56:30 +0000 2018,"@caldwellsiegel1 if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
Fri Mar 23 07:56:57 +0000 2018,@whatbitcoindid Don't transfer more Bitcoin than you are willing to lose to your bitmex account.,1.0
Fri Mar 23 07:56:58 +0000 2018,"@Joseph66352787 if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
Fri Mar 23 07:57:02 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:57:31 +0000 2018,"@thelastdon430 if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
Fri Mar 23 07:57:47 +0000 2018,@oggasbagss If you can find a bitcoin ATM you can get the wired transfer,0.0
Fri Mar 23 07:57:58 +0000 2018,"@Bwreckless if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
Fri Mar 23 07:58:10 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 07:58:23 +0000 2018,"@A1hurns if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
Fri Mar 23 07:58:33 +0000 2018,Instant liquidity through the API from the relevant #Minerva trading exchanges.  #ICO #Ethereum #Blockchain #Bitcoin #Crypto,1.0
Fri Mar 23 07:58:39 +0000 2018,"Backed by neither a government nor a bank, bitcoin has attracted currency speculators in recent months.",0.0
Fri Mar 23 07:58:55 +0000 2018,"@footballman58 if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
Fri Mar 23 07:59:02 +0000 2018,"This Easter i will be helping my Maglera people get involved in bitcoin mining #oneONone
😎  😎  😎",0.0
Fri Mar 23 07:59:03 +0000 2018,Valores | dolar R$3.3019 | BITCOIN(MCDTBC) R$30394.88877000 | BITCOIN(BLCHAIN) R$27838.31 | LITECOIN(MCDTBC) R$573.33000000,0.0
Fri Mar 23 07:59:09 +0000 2018,@Join_Civil Fed up with all this Blockchain/Bitcoin hucksterism. Used to watch Max Keizer but bitcoin drove me away. Don’t trust any of it.,0.0
Fri Mar 23 07:59:49 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:00:00 +0000 2018,"@ #1, Bitcoin with unit price of $8,431.17, market cap of $142,778,491,482 (44.43%), and 24 hr vol. of $5,557,890,000 (37.79%)",0.0
Fri Mar 23 08:00:00 +0000 2018,"This just in: Bitcoin is rising!
Current Rate: 8395.54 USD = 1 BTC",0.0
Fri Mar 23 08:00:01 +0000 2018,"Mar 23, 2018 01:00AM #Bitcoin Price:
USD 8620.63 | EUR 7001.33 | JPY 911884.88",0.0
Fri Mar 23 08:00:01 +0000 2018,"Bitcoin - BTC
Price: $8,443.60
Change in 1h: +0.18%
Market cap: $142,988,988,560.00
Ranking: 1
#Bitcoin #BTC",0.0
Fri Mar 23 08:00:01 +0000 2018,Current BTC Dominance: 44.49% #Bitcoin #Altcoin #Cryptocurrency,0.0
Fri Mar 23 08:00:02 +0000 2018,"Average Bitcoin market price is: USD 8,395.54, EUR 6,813.57",-1.0
Fri Mar 23 08:00:03 +0000 2018,"1 bitcoin = $8443.6 / 6845.488€
1 bitcoin-cash = $970.001 / 786.409€
1 ethereum = $514.614 / 417.213€
#bitcoin #ethereum #bitcoincash",0.0
Fri Mar 23 08:00:02 +0000 2018,"Bitcoin:$8443.6
Ethereum:$515.299
Bitcoin Cash:$971.412
Litecoin:$158.261
Ripple:$0.630542
IOTA:$1.25788",0.0
Fri Mar 23 08:00:03 +0000 2018,"1 bitcoin = $8443.6 / 6845.488€
1 bitcoin-cash = $970.001 / 786.409€
1 ethereum = $514.614 / 417.213€
#bitcoin #ethereum #bitcoincash",0.0
Fri Mar 23 08:00:12 +0000 2018,Top 6 BTC/USD Exchange Orderbooks: Resistance til $8600:$23.0M; Support til $8100:$52.1M $BTC $BTCUSD #bitcoin #orderbook #finance #crypto,1.0
Fri Mar 23 08:00:13 +0000 2018,"1 #BTC (#Bitcoin) quotes:
$8399.68/$8409.04 #Bitstamp
$8395.20/$8398.92 #Kraken
⇢$-13.84/$-0.76
$8353.02/$8442.01 #Coinbase
⇢$-56.02/$42.33",0.0
Fri Mar 23 08:00:14 +0000 2018,$ETH / $BTC marketcap ratio = 35.5% #bitcoin #cryptocurrency,0.0
Fri Mar 23 08:00:17 +0000 2018,2018-03-23 08:00 UTC Bitcoin Price: 8395.52 USD,0.0
Fri Mar 23 08:00:23 +0000 2018,"@SimonBotes @brett_stclair Doubt it’ll happen - why reinvent the wheel when we already have Bitcoin, Monero, etc?",0.0
Fri Mar 23 08:00:26 +0000 2018,#XEM Price is 0.00003276 (-0.00000010) #BTC / 0.275143 (-0.00148) #USD. Market rank is 13. #nem #bitcoin #blockchain,-1.0
Fri Mar 23 08:00:28 +0000 2018,#SUB Price is 0.00004518 (+0.00000028) #BTC / 0.379461 (+0.00149) #USD. Market rank is 117. #substratum #bitcoin #blockchain,-1.0
Fri Mar 23 08:00:29 +0000 2018,#EOS Price is 0.00076389 (-0.00001458) #BTC / 6.41541 (-0.10976) #USD. Market rank is 7. #eos #bitcoin #blockchain,-1.0
Fri Mar 23 08:00:29 +0000 2018,#ADA Price is 0.00002235 (-0.00000028) #BTC / 0.187662 (-0.00203) #USD. Market rank is 6. #cardano #bitcoin #blockchain,-1.0
Fri Mar 23 08:00:30 +0000 2018,"BTC hourly update
$8403.88    |    +0.0011%📈
$BTC #BTCUSD #Bitcoin",0.0
Fri Mar 23 08:00:30 +0000 2018,#DASH Price is 0.0474086 (-0.00009870) #BTC / 398.154 (-0.05400) #USD. Market rank is 12. #dash #bitcoin #blockchain,-1.0
Fri Mar 23 08:00:43 +0000 2018,#Bitcoin Price 8395.00 USD via Chain,0.0
Fri Mar 23 08:00:45 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:00:48 +0000 2018,Current price of Bitcoin is $8395.00.,0.0
Fri Mar 23 08:00:49 +0000 2018,Current price of Bitcoin is $8395.00 “Like” if thats good for you and “retweet” if thats not good for you #bitcoin #btc #bitcoinprice,1.0
Fri Mar 23 08:00:52 +0000 2018,"#Bitcoin $8,403.49 v #BitcoinCash $969.54 (BTC/BCH 8.7), Avg Transaction fee for #Bitcoin ~$1.32 v #BitcoinCash ~$0.10 - 2018/03/23 17:00JST",0.0
Fri Mar 23 08:00:55 +0000 2018,They said the internet would make the world a better place. They was right. $crypto $BTC #bitcoin,1.0
Fri Mar 23 08:01:04 +0000 2018,@WhalePanda Selling Bitcoin for BCash is actually very brave. (for different reasons),1.0
Fri Mar 23 08:01:21 +0000 2018,Current price of Bitcoin is 8395.00 USD,0.0
Fri Mar 23 08:01:26 +0000 2018,So.... Bitcoin Crash is Twerking Complete!!!,1.0
Fri Mar 23 08:01:27 +0000 2018,Current price of Bitcoin is $8395.00,0.0
Fri Mar 23 08:01:34 +0000 2018,"Market Update:
Bitcoin - $8,443.60 
Bitcoin Cash - $971.41 
Ethereum - $515.30 
Litecoin - $158.26 
Ripple - $0.63
#Cryptos",0.0
Fri Mar 23 08:01:42 +0000 2018,Bitcoin 8395.00 $,0.0
Fri Mar 23 08:01:47 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:02:06 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:02:11 +0000 2018,Current price of #Bitcoin is $8395.00,0.0
Fri Mar 23 08:02:13 +0000 2018,"As of March 23, 2018 at 09:00AM, Bitcoin is valued at $8395.00. #cryptocurrencies #cryptofinance24 $BTC #Bitcoin",0.0
Fri Mar 23 08:02:21 +0000 2018,The current price of Bitcoin is $8395.00 $BTC How's your wallet?,0.0
Fri Mar 23 08:02:24 +0000 2018,"@LeNuitRenard @Crypto_Wax @LordRapt0rJesus @ProfFaustus Out of interest, what do you use bitcoin cash to buy?",0.0
Fri Mar 23 08:02:43 +0000 2018,"Bitcoin percentage of market cap: 44.45 %
#BPOMC #Bitcoin #Altcoin #Blockchain #Cryptocurrency #Dominance",0.0
Fri Mar 23 08:03:05 +0000 2018,Current price of Bitcoin is $8395.00 via Chain,0.0
Fri Mar 23 08:03:12 +0000 2018,Current price of #Bitcoin is $8395.00 via Chain #BTCUSD #cryptocurrencies #blockchain,0.0
Fri Mar 23 08:03:12 +0000 2018,"THE MOST INNOVATIVE AND LUCRATIVE WAY TO EARN BITCOIN
JOIN BITCLUB NETWORK!!!!",1.0
Fri Mar 23 08:03:42 +0000 2018,"BITCOIN is stuck at 8,400 USD and cannot move from there. Get ready for another PRICE DROP. We would expect to see it around 5,000 USD soon.",1.0
Fri Mar 23 08:04:15 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:04:33 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:04:34 +0000 2018,@rogerkver Bitcoin cash? Bahahaha... it’s bcash fool.,0.0
Fri Mar 23 08:06:15 +0000 2018,Bitcoin please,0.0
Fri Mar 23 08:06:50 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:06:57 +0000 2018,"@Cylinders_io Wonderful project!
#CCA #ICO #Crowdsale #Bitcoin #Blockchain #Token #ETH #Ethereum #TokenSale",1.0
Fri Mar 23 08:06:58 +0000 2018,@rogerkver Just in case you missed it roger. Everyone hates bcash. You lost. Bitcoin won!⚡️🏆,0.0
Fri Mar 23 08:08:31 +0000 2018,$BTCUSD exiting oversold zone on interval 60m #cryptocurrency #trading #bitcoin #crypto #technicalanalysis,0.0
Fri Mar 23 08:09:06 +0000 2018,BTC $8443.60 Up +$28.21 +0.33% in the last hour #bitcoin #bitsmart,0.0
Fri Mar 23 08:09:10 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:09:16 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 08:09:30 +0000 2018,Does anyone know how to buy bitcoin that could help me,0.0
Fri Mar 23 08:10:02 +0000 2018,"Get your ROCKET Coin Now!The Coin of ICO Advisers
#theicorocket #ICO #bitcoin #blockchain
#theicorocket #rocket #ico #presale #investment",0.0
Fri Mar 23 08:10:03 +0000 2018,"1 bitcoin = $8443.71 / 6845.577€
1 bitcoin-cash = $972.342 / 788.307€
1 ethereum = $517.157 / 419.275€
#bitcoin #ethereum #bitcoincash",0.0
Fri Mar 23 08:10:03 +0000 2018,"Bitcoin BTC Current Price:
$8.435,220
1 Hour: 0.02 % | 24 Hours: -6.39 % | 7 Days: 2.70 %
#btc #bitcoin",0.0
Fri Mar 23 08:10:30 +0000 2018,SIdeways movements. I have no large position. I just hope Bitcoin does not crash.,-1.0
Fri Mar 23 08:10:55 +0000 2018,@officialmcafee @theemrsmcafee How do you walk with those balls of steel? #Bitcoin #Litecoin #Ethereum #Monero #NEO #HODL,0.0
Fri Mar 23 08:10:57 +0000 2018,"@2B7C89526 So if we all stop eating and using bitcoin, we will end heart disease and obesity as well as money laundering and crime.",0.0
